productId,ja-JP_title,ja-JP_price,zh-TW_title,zh-TW_price,zh-TW_status,ja-JP_url,zh-TW_url
9NZ2GRWWV38X,ルービック教授のブレインフィットネス,1150.0,魯比克教授的腦力運動,339.0,available,https://www.xbox.com/ja-jp/games/store/ルービック教授のブレインフィットネス/9NZ2GRWWV38X,https://www.xbox.com/zh-tw/games/store/ルービック教授のブレインフィットネス/9NZ2GRWWV38X
9PBPS0FP2NFR,Zorro The Chronicles,2530.0,Zorro The Chronicles,679.0,available,https://www.xbox.com/ja-jp/games/store/Zorro The Chronicles/9PBPS0FP2NFR,https://www.xbox.com/zh-tw/games/store/Zorro The Chronicles/9PBPS0FP2NFR
9NX9RV6NVVK4,Steve Jackson's Sorcery!,2954.0,Steve Jackson's Sorcery!,859.0,available,https://www.xbox.com/ja-jp/games/store/Steve Jackson's Sorcery!/9NX9RV6NVVK4,https://www.xbox.com/zh-tw/games/store/Steve Jackson's Sorcery!/9NX9RV6NVVK4
9MXG3PRKH348,Null Drifter,580.0,Null Drifter,169.0,available,https://www.xbox.com/ja-jp/games/store/Null Drifter/9MXG3PRKH348,https://www.xbox.com/zh-tw/games/store/Null Drifter/9MXG3PRKH348
9N38085NW9CW,CybeRage: Gold Edition,990.0,CybeRage: Gold Edition,239.0,available,https://www.xbox.com/ja-jp/games/store/CybeRage: Gold Edition/9N38085NW9CW,https://www.xbox.com/zh-tw/games/store/CybeRage: Gold Edition/9N38085NW9CW
9PGPL3M8FVVQ,ワイフクエスト,930.0,Wife Quest,273.0,available,https://www.xbox.com/ja-jp/games/store/ワイフクエスト/9PGPL3M8FVVQ,https://www.xbox.com/zh-tw/games/store/ワイフクエスト/9PGPL3M8FVVQ
9N6G335JZM8C,Hide 'N Seek!: Complete Edition,990.0,Hide 'N Seek!: Complete Edition,239.0,available,https://www.xbox.com/ja-jp/games/store/Hide 'N Seek!: Complete Edition/9N6G335JZM8C,https://www.xbox.com/zh-tw/games/store/Hide 'N Seek!: Complete Edition/9N6G335JZM8C
9NKL62X2Q8B9,Ginger - The Tooth Fairy,820.0,Ginger - The Tooth Fairy,239.0,available,https://www.xbox.com/ja-jp/games/store/Ginger - The Tooth Fairy/9NKL62X2Q8B9,https://www.xbox.com/zh-tw/games/store/Ginger - The Tooth Fairy/9NKL62X2Q8B9
9N4HS99P4GV0,Even the Ocean,1450.0,Even the Ocean,,region-locked,https://www.xbox.com/ja-jp/games/store/Even the Ocean/9N4HS99P4GV0,https://www.xbox.com/zh-tw/games/store/Even the Ocean/9N4HS99P4GV0
9MVX4QJXMXNN,No Longer Home Xbox Edition,1750.0,No Longer Home,519.0,available,https://www.xbox.com/ja-jp/games/store/No Longer Home Xbox Edition/9MVX4QJXMXNN,https://www.xbox.com/zh-tw/games/store/No Longer Home Xbox Edition/9MVX4QJXMXNN
9N1K5ZR87Z6R,Skyline Bowling: Spooky Edition,860.0,Skyline Bowling: Spooky Edition,203.0,available,https://www.xbox.com/ja-jp/games/store/Skyline Bowling: Spooky Edition/9N1K5ZR87Z6R,https://www.xbox.com/zh-tw/games/store/Skyline Bowling: Spooky Edition/9N1K5ZR87Z6R
9PD6FVC15052,Castle Heroes,220.0,Castle Heroes,65.0,available,https://www.xbox.com/ja-jp/games/store/Castle Heroes/9PD6FVC15052,https://www.xbox.com/zh-tw/games/store/Castle Heroes/9PD6FVC15052
9NWDTZSZR6B3,Dr. Frank's Build a Boyfriend,660.0,Dr. Frank's Build a Boyfriend,,region-locked,https://www.xbox.com/ja-jp/games/store/Dr. Frank's Build a Boyfriend/9NWDTZSZR6B3,https://www.xbox.com/zh-tw/games/store/Dr. Frank's Build a Boyfriend/9NWDTZSZR6B3
9N1T1ZVNJHTR,Shalnor Legends 2: Trials of Thunder,1550.0,Shalnor Legends 2: Trials of Thunder,299.0,available,https://www.xbox.com/ja-jp/games/store/Shalnor Legends 2: Trials of Thunder/9N1T1ZVNJHTR,https://www.xbox.com/zh-tw/games/store/Shalnor Legends 2: Trials of Thunder/9N1T1ZVNJHTR
9MX7GZ7T6BBH,FROGUE,580.0,FROGUE,169.0,available,https://www.xbox.com/ja-jp/games/store/FROGUE/9MX7GZ7T6BBH,https://www.xbox.com/zh-tw/games/store/FROGUE/9MX7GZ7T6BBH
9P3JJ89BHZ4B,Quadroids,1400.0,Quadroids,399.0,available,https://www.xbox.com/ja-jp/games/store/Quadroids/9P3JJ89BHZ4B,https://www.xbox.com/zh-tw/games/store/Quadroids/9P3JJ89BHZ4B
9NNT0GXSB6ND,Color Water Sort: Gold Edition,860.0,Color Water Sort: Gold Edition,203.0,available,https://www.xbox.com/ja-jp/games/store/Color Water Sort: Gold Edition/9NNT0GXSB6ND,https://www.xbox.com/zh-tw/games/store/Color Water Sort: Gold Edition/9NNT0GXSB6ND
9N5K3SDSXWJN,Under the Jolly Roger + Crossroads Inn - Bring Me That Horizon Complete Bundle,5250.0,Under the Jolly Roger + Crossroads Inn - Bring Me That Horizon Complete Bundle,1539.0,available,https://www.xbox.com/ja-jp/games/store/Under the Jolly Roger + Crossroads Inn - Bring Me That Horizon Complete Bundle/9N5K3SDSXWJN,https://www.xbox.com/zh-tw/games/store/Under the Jolly Roger + Crossroads Inn - Bring Me That Horizon Complete Bundle/9N5K3SDSXWJN
BX2DBXJ4LD8J,SHINY,1781.0,SHINY,585.0,available,https://www.xbox.com/ja-jp/games/store/SHINY/BX2DBXJ4LD8J,https://www.xbox.com/zh-tw/games/store/SHINY/BX2DBXJ4LD8J
9MZ0LTZS5QMW,O.W.L Projekt,600.0,O.W.L Projekt,169.0,available,https://www.xbox.com/ja-jp/games/store/O.W.L Projekt/9MZ0LTZS5QMW,https://www.xbox.com/zh-tw/games/store/O.W.L Projekt/9MZ0LTZS5QMW
C2NFZ872BXKC,Trailblazers,3240.0,Trailblazers,840.0,available,https://www.xbox.com/ja-jp/games/store/Trailblazers/C2NFZ872BXKC,https://www.xbox.com/zh-tw/games/store/Trailblazers/C2NFZ872BXKC
9MWP22QWKNSM,Animal Kingdom 3,1150.0,Animal Kingdom 3,339.0,available,https://www.xbox.com/ja-jp/games/store/Animal Kingdom 3/9MWP22QWKNSM,https://www.xbox.com/zh-tw/games/store/Animal Kingdom 3/9MWP22QWKNSM
9MVNJ4STLSGV,Alluris,1170.0,Alluris,339.0,available,https://www.xbox.com/ja-jp/games/store/Alluris/9MVNJ4STLSGV,https://www.xbox.com/zh-tw/games/store/Alluris/9MVNJ4STLSGV
9PD4CV4CTTKX,SYNESTHESIA,1900.0,SYNESTHESIA,,region-locked,https://www.xbox.com/ja-jp/games/store/SYNESTHESIA/9PD4CV4CTTKX,https://www.xbox.com/zh-tw/games/store/SYNESTHESIA/9PD4CV4CTTKX
9PGSLC7DW3WC,Nine Witches: Family Disruption,1900.0,Nine Witches: Family Disruption,559.0,available,https://www.xbox.com/ja-jp/games/store/Nine Witches: Family Disruption/9PGSLC7DW3WC,https://www.xbox.com/zh-tw/games/store/Nine Witches: Family Disruption/9PGSLC7DW3WC
9NR0NJ6W4KXV,Space Moves,580.0,Space Moves,169.0,available,https://www.xbox.com/ja-jp/games/store/Space Moves/9NR0NJ6W4KXV,https://www.xbox.com/zh-tw/games/store/Space Moves/9NR0NJ6W4KXV
9NCB3SFJCF8K,God of Light: Remastered,1150.0,God of Light: Remastered,,region-locked,https://www.xbox.com/ja-jp/games/store/God of Light: Remastered/9NCB3SFJCF8K,https://www.xbox.com/zh-tw/games/store/God of Light: Remastered/9NCB3SFJCF8K
9PFF66VNJDXR,Colossal Cave,2350.0,Colossal Cave,679.0,available,https://www.xbox.com/ja-jp/games/store/Colossal Cave/9PFF66VNJDXR,https://www.xbox.com/zh-tw/games/store/Colossal Cave/9PFF66VNJDXR
9NHNBDZ8H1MP,Adventure & Horror Pinball,490.0,Adventure & Horror Pinball,139.0,available,https://www.xbox.com/ja-jp/games/store/Adventure & Horror Pinball/9NHNBDZ8H1MP,https://www.xbox.com/zh-tw/games/store/Adventure & Horror Pinball/9NHNBDZ8H1MP
9PK7JF0BGTSB,Draw a Stickman: EPIC & EPIC 2 Xbox,1050.0,Draw a Stickman: EPIC & EPIC 2 Xbox,299.0,available,https://www.xbox.com/ja-jp/games/store/Draw a Stickman: EPIC & EPIC 2 Xbox/9PK7JF0BGTSB,https://www.xbox.com/zh-tw/games/store/Draw a Stickman: EPIC & EPIC 2 Xbox/9PK7JF0BGTSB
9PD6QNDSV2LL,Amazing Superhero Squad,820.0,Amazing Superhero Squad,239.0,available,https://www.xbox.com/ja-jp/games/store/Amazing Superhero Squad/9PD6QNDSV2LL,https://www.xbox.com/zh-tw/games/store/Amazing Superhero Squad/9PD6QNDSV2LL
9PHSB15X7FG2,Deep Space Rush,500.0,Deep Space Rush,,region-locked,https://www.xbox.com/ja-jp/games/store/Deep Space Rush/9PHSB15X7FG2,https://www.xbox.com/zh-tw/games/store/Deep Space Rush/9PHSB15X7FG2
9NWB4QLXXGJR,Bug Academy,930.0,Bug Academy,273.0,available,https://www.xbox.com/ja-jp/games/store/Bug Academy/9NWB4QLXXGJR,https://www.xbox.com/zh-tw/games/store/Bug Academy/9NWB4QLXXGJR
BV0LH18Q1VHW,Hand of Fate,2199.0,Hand of Fate,540.0,available,https://www.xbox.com/ja-jp/games/store/Hand of Fate/BV0LH18Q1VHW,https://www.xbox.com/zh-tw/games/store/Hand of Fate/BV0LH18Q1VHW
9NGN7JCHKVBQ,Pet Show: Gold Edition,990.0,Pet Show: Gold Edition,239.0,available,https://www.xbox.com/ja-jp/games/store/Pet Show: Gold Edition/9NGN7JCHKVBQ,https://www.xbox.com/zh-tw/games/store/Pet Show: Gold Edition/9NGN7JCHKVBQ
9NWNB9D64KMP,My Universe - My Baby,3500.0,My Universe - My Baby,1019.0,available,https://www.xbox.com/ja-jp/games/store/My Universe - My Baby/9NWNB9D64KMP,https://www.xbox.com/zh-tw/games/store/My Universe - My Baby/9NWNB9D64KMP
9NCCQDKLNT76,Animal Lover,990.0,Animal Lover,339.0,available,https://www.xbox.com/ja-jp/games/store/Animal Lover/9NCCQDKLNT76,https://www.xbox.com/zh-tw/games/store/Animal Lover/9NCCQDKLNT76
9NTV0Z7Z9WG4,Block Tower TD 2 (Xbox One),1150.0,Block Tower TD 2 (Xbox One),339.0,available,https://www.xbox.com/ja-jp/games/store/Block Tower TD 2 (Xbox One)/9NTV0Z7Z9WG4,https://www.xbox.com/zh-tw/games/store/Block Tower TD 2 (Xbox One)/9NTV0Z7Z9WG4
9N9102VNZXLH,Busway Islands - Puzzle,580.0,Busway Islands - Puzzle,169.0,available,https://www.xbox.com/ja-jp/games/store/Busway Islands - Puzzle/9N9102VNZXLH,https://www.xbox.com/zh-tw/games/store/Busway Islands - Puzzle/9N9102VNZXLH
9NF27S57JQ02,BOULDER DASH 40th Anniversary,2350.0,BOULDER DASH 40th Anniversary,679.0,available,https://www.xbox.com/ja-jp/games/store/BOULDER DASH 40th Anniversary/9NF27S57JQ02,https://www.xbox.com/zh-tw/games/store/BOULDER DASH 40th Anniversary/9NF27S57JQ02
9N1WWTKMH0GW,Ryanとレーシング ロードトリップ・デラックス版,3500.0,《Race With Ryan》公路旅行豪華版,1019.0,available,https://www.xbox.com/ja-jp/games/store/Ryanとレーシング ロードトリップ・デラックス版/9N1WWTKMH0GW,https://www.xbox.com/zh-tw/games/store/Ryanとレーシング ロードトリップ・デラックス版/9N1WWTKMH0GW
BTQX4HZ6G5VK,8-Bit Armies,1750.0,8-Bit Armies,519.0,available,https://www.xbox.com/ja-jp/games/store/8-Bit Armies/BTQX4HZ6G5VK,https://www.xbox.com/zh-tw/games/store/8-Bit Armies/BTQX4HZ6G5VK
9NRWFMZK3N9J,Strategic Mind: Spectre of Communism,3500.0,Strategic Mind: Spectre of Communism,1019.0,available,https://www.xbox.com/ja-jp/games/store/Strategic Mind: Spectre of Communism/9NRWFMZK3N9J,https://www.xbox.com/zh-tw/games/store/Strategic Mind: Spectre of Communism/9NRWFMZK3N9J
9N1PQRX5MWS2,Hidden Object Adventure Bundle 2,4650.0,Hidden Object Adventure Bundle 2,1359.0,available,https://www.xbox.com/ja-jp/games/store/Hidden Object Adventure Bundle 2/9N1PQRX5MWS2,https://www.xbox.com/zh-tw/games/store/Hidden Object Adventure Bundle 2/9N1PQRX5MWS2
9MZ3LCM4503G,Kingdom Two Crowns: Olympus Edition,3050.0,Kingdom Two Crowns: Olympus Edition,879.0,available,https://www.xbox.com/ja-jp/games/store/Kingdom Two Crowns: Olympus Edition/9MZ3LCM4503G,https://www.xbox.com/zh-tw/games/store/Kingdom Two Crowns: Olympus Edition/9MZ3LCM4503G
9P6NXV2FPCZJ,Crime Files Bundle,4200.0,Crime Files Bundle,1219.0,available,https://www.xbox.com/ja-jp/games/store/Crime Files Bundle/9P6NXV2FPCZJ,https://www.xbox.com/zh-tw/games/store/Crime Files Bundle/9P6NXV2FPCZJ
9PHRJFG0DWFK,Strategic Mind: Spirit of Liberty,3500.0,Strategic Mind: Spirit of Liberty,1019.0,available,https://www.xbox.com/ja-jp/games/store/Strategic Mind: Spirit of Liberty/9PHRJFG0DWFK,https://www.xbox.com/zh-tw/games/store/Strategic Mind: Spirit of Liberty/9PHRJFG0DWFK
9NJ4FHM5P3TP,Jack Dragon and the Stone of Peace,450.0,Jack Dragon and the Stone of Peace,133.0,available,https://www.xbox.com/ja-jp/games/store/Jack Dragon and the Stone of Peace/9NJ4FHM5P3TP,https://www.xbox.com/zh-tw/games/store/Jack Dragon and the Stone of Peace/9NJ4FHM5P3TP
9PJ78TCQW4P1,Mystery Horror Bundle - Saint Kotar & Charon's Staircase,3500.0,Mystery Horror Bundle - Saint Kotar & Charon's Staircase,1019.0,available,https://www.xbox.com/ja-jp/games/store/Mystery Horror Bundle - Saint Kotar & Charon's Staircase/9PJ78TCQW4P1,https://www.xbox.com/zh-tw/games/store/Mystery Horror Bundle - Saint Kotar & Charon's Staircase/9PJ78TCQW4P1
9P95CH4G6MJT,The FMV Collection 2,2665.0,The FMV Collection 2,779.0,available,https://www.xbox.com/ja-jp/games/store/The FMV Collection 2/9P95CH4G6MJT,https://www.xbox.com/zh-tw/games/store/The FMV Collection 2/9P95CH4G6MJT
9P19BCP93NZS,Crowd City: Gold Edition,860.0,Crowd City: Gold Edition,203.0,available,https://www.xbox.com/ja-jp/games/store/Crowd City: Gold Edition/9P19BCP93NZS,https://www.xbox.com/zh-tw/games/store/Crowd City: Gold Edition/9P19BCP93NZS
9NVJJ81MKFLS,Smoots Crazy Wave,1200.0,Smoots Crazy Wave,359.0,available,https://www.xbox.com/ja-jp/games/store/Smoots Crazy Wave/9NVJJ81MKFLS,https://www.xbox.com/zh-tw/games/store/Smoots Crazy Wave/9NVJJ81MKFLS
9NB892SXB396,Primal Dungeon Adventure,470.0,Primal Dungeon Adventure,135.0,available,https://www.xbox.com/ja-jp/games/store/Primal Dungeon Adventure/9NB892SXB396,https://www.xbox.com/zh-tw/games/store/Primal Dungeon Adventure/9NB892SXB396
9N5K1PH2ZNQD,Alice in Wonderland - A jigsaw puzzle tale,580.0,Alice in Wonderland - A jigsaw puzzle tale,169.0,available,https://www.xbox.com/ja-jp/games/store/Alice in Wonderland - A jigsaw puzzle tale/9N5K1PH2ZNQD,https://www.xbox.com/zh-tw/games/store/Alice in Wonderland - A jigsaw puzzle tale/9N5K1PH2ZNQD
9PCSZ41GJQ92,Blade Assault,2100.0,Blade Assault,619.0,available,https://www.xbox.com/ja-jp/games/store/Blade Assault/9PCSZ41GJQ92,https://www.xbox.com/zh-tw/games/store/Blade Assault/9PCSZ41GJQ92
9NC7C2LMDSMM,Racing Champions,580.0,Racing Champions,169.0,available,https://www.xbox.com/ja-jp/games/store/Racing Champions/9NC7C2LMDSMM,https://www.xbox.com/zh-tw/games/store/Racing Champions/9NC7C2LMDSMM
9NJV7WCG734C,Steel Assault,1750.0,Steel Assault,519.0,available,https://www.xbox.com/ja-jp/games/store/Steel Assault/9NJV7WCG734C,https://www.xbox.com/zh-tw/games/store/Steel Assault/9NJV7WCG734C
9MZHPZMT1H5X,A Juggler's Tale,1781.0,A Juggler's Tale,519.0,available,https://www.xbox.com/ja-jp/games/store/A Juggler's Tale/9MZHPZMT1H5X,https://www.xbox.com/zh-tw/games/store/A Juggler's Tale/9MZHPZMT1H5X
9MTWTVX1H0MJ,Abyss DX,580.0,Abyss DX,169.0,available,https://www.xbox.com/ja-jp/games/store/Abyss DX/9MTWTVX1H0MJ,https://www.xbox.com/zh-tw/games/store/Abyss DX/9MTWTVX1H0MJ
9NF5XBQLDHZX,Bravion & Escape The Abyss,1400.0,Bravion & Escape The Abyss,399.0,available,https://www.xbox.com/ja-jp/games/store/Bravion & Escape The Abyss/9NF5XBQLDHZX,https://www.xbox.com/zh-tw/games/store/Bravion & Escape The Abyss/9NF5XBQLDHZX
9N19RJK9K06K,Kansei: The Second Turn HD,930.0,Kansei: The Second Turn HD,,region-locked,https://www.xbox.com/ja-jp/games/store/Kansei: The Second Turn HD/9N19RJK9K06K,https://www.xbox.com/zh-tw/games/store/Kansei: The Second Turn HD/9N19RJK9K06K
9P9MV68NFZXC,Mob Control: Complete Edition,820.0,Mob Control: Complete Edition,239.0,available,https://www.xbox.com/ja-jp/games/store/Mob Control: Complete Edition/9P9MV68NFZXC,https://www.xbox.com/zh-tw/games/store/Mob Control: Complete Edition/9P9MV68NFZXC
9PBD8L8VLSXD,Twins of the Sun - Legacy Edition,1400.0,Twins of the Sun - Legacy Edition,399.0,available,https://www.xbox.com/ja-jp/games/store/Twins of the Sun - Legacy Edition/9PBD8L8VLSXD,https://www.xbox.com/zh-tw/games/store/Twins of the Sun - Legacy Edition/9PBD8L8VLSXD
9PMXG923CQLR,Zoo Clues (Xbox One),450.0,Zoo Clues (Xbox One),133.0,available,https://www.xbox.com/ja-jp/games/store/Zoo Clues (Xbox One)/9PMXG923CQLR,https://www.xbox.com/zh-tw/games/store/Zoo Clues (Xbox One)/9PMXG923CQLR
9NG6D84B3JGX,Shipwreck Escape,820.0,Shipwreck Escape,239.0,available,https://www.xbox.com/ja-jp/games/store/Shipwreck Escape/9NG6D84B3JGX,https://www.xbox.com/zh-tw/games/store/Shipwreck Escape/9NG6D84B3JGX
9MZJL62F51Z6,Out of Line,1100.0,Out of Line,299.0,available,https://www.xbox.com/ja-jp/games/store/Out of Line/9MZJL62F51Z6,https://www.xbox.com/zh-tw/games/store/Out of Line/9MZJL62F51Z6
9NL7RHXWWDPV,Zumania,700.0,Zumania,203.0,available,https://www.xbox.com/ja-jp/games/store/Zumania/9NL7RHXWWDPV,https://www.xbox.com/zh-tw/games/store/Zumania/9NL7RHXWWDPV
9NLZ0S8NQTS3,Electronics Puzzle Lab,600.0,Electronics Puzzle Lab,169.0,available,https://www.xbox.com/ja-jp/games/store/Electronics Puzzle Lab/9NLZ0S8NQTS3,https://www.xbox.com/zh-tw/games/store/Electronics Puzzle Lab/9NLZ0S8NQTS3
9PLFX9D63L2S,REMOTE LIFE,2350.0,REMOTE LIFE,,region-locked,https://www.xbox.com/ja-jp/games/store/REMOTE LIFE/9PLFX9D63L2S,https://www.xbox.com/zh-tw/games/store/REMOTE LIFE/9PLFX9D63L2S
9MVWTR597HP7,アルファディアIII,1540.0,Alphadia III,679.0,available,https://www.xbox.com/ja-jp/games/store/アルファディアIII/9MVWTR597HP7,https://www.xbox.com/zh-tw/games/store/アルファディアIII/9MVWTR597HP7
9PDHXGR7RMW9,Castle of no Escape,580.0,Castle of no Escape,169.0,available,https://www.xbox.com/ja-jp/games/store/Castle of no Escape/9PDHXGR7RMW9,https://www.xbox.com/zh-tw/games/store/Castle of no Escape/9PDHXGR7RMW9
9NHM3D9QMVHN,Starlight Shores,1600.0,Starlight Shores,359.0,available,https://www.xbox.com/ja-jp/games/store/Starlight Shores/9NHM3D9QMVHN,https://www.xbox.com/zh-tw/games/store/Starlight Shores/9NHM3D9QMVHN
9N6FZ0F2VFXL,イヌカリ - 欺瞞の追跡,820.0,犬塚 - 欺騙的追逐,239.0,available,https://www.xbox.com/ja-jp/games/store/イヌカリ - 欺瞞の追跡/9N6FZ0F2VFXL,https://www.xbox.com/zh-tw/games/store/イヌカリ - 欺瞞の追跡/9N6FZ0F2VFXL
9NQV1PFMB7CV,Espresso Tycoon & Tank Mechanic Simulator,4100.0,Espresso Tycoon & Tank Mechanic Simulator,1199.0,available,https://www.xbox.com/ja-jp/games/store/Espresso Tycoon & Tank Mechanic Simulator/9NQV1PFMB7CV,https://www.xbox.com/zh-tw/games/store/Espresso Tycoon & Tank Mechanic Simulator/9NQV1PFMB7CV
9NCR3PH12M87,Sleepin' Guy Deluxe Edition,1070.0,Sleepin' Guy Deluxe Edition,299.0,available,https://www.xbox.com/ja-jp/games/store/Sleepin' Guy Deluxe Edition/9NCR3PH12M87,https://www.xbox.com/zh-tw/games/store/Sleepin' Guy Deluxe Edition/9NCR3PH12M87
9P05FF8LRDM4,Twins of the Sun: Complete Edition,1650.0,Twins of the Sun: Complete Edition,479.0,available,https://www.xbox.com/ja-jp/games/store/Twins of the Sun: Complete Edition/9P05FF8LRDM4,https://www.xbox.com/zh-tw/games/store/Twins of the Sun: Complete Edition/9P05FF8LRDM4
9N5HBQZFJ2ZC,バンセンナイツ,1320.0,Bahnsen Knights,339.0,available,https://www.xbox.com/ja-jp/games/store/バンセンナイツ/9N5HBQZFJ2ZC,https://www.xbox.com/zh-tw/games/store/バンセンナイツ/9N5HBQZFJ2ZC
9NFHHWPT582F,Management Worlds Bundle,5850.0,Management Worlds Bundle,1699.0,available,https://www.xbox.com/ja-jp/games/store/Management Worlds Bundle/9NFHHWPT582F,https://www.xbox.com/zh-tw/games/store/Management Worlds Bundle/9NFHHWPT582F
C308TKBJMZ8W,Banner Saga 3,2900.0,Banner Saga 3,859.0,available,https://www.xbox.com/ja-jp/games/store/Banner Saga 3/C308TKBJMZ8W,https://www.xbox.com/zh-tw/games/store/Banner Saga 3/C308TKBJMZ8W
9NMBF586SSZS,Void Source & CrushBorgs bundle,700.0,Void Source & CrushBorgs bundle,203.0,available,https://www.xbox.com/ja-jp/games/store/Void Source & CrushBorgs bundle/9NMBF586SSZS,https://www.xbox.com/zh-tw/games/store/Void Source & CrushBorgs bundle/9NMBF586SSZS
9PFRWH3B2Q84,DIY Fashion Star: Complete Edition,1550.0,DIY Fashion Star: Complete Edition,379.0,available,https://www.xbox.com/ja-jp/games/store/DIY Fashion Star: Complete Edition/9PFRWH3B2Q84,https://www.xbox.com/zh-tw/games/store/DIY Fashion Star: Complete Edition/9PFRWH3B2Q84
9PLC6HN1GN6V,Bloody Rally Show,2350.0,Bloody Rally Show,679.0,available,https://www.xbox.com/ja-jp/games/store/Bloody Rally Show/9PLC6HN1GN6V,https://www.xbox.com/zh-tw/games/store/Bloody Rally Show/9PLC6HN1GN6V
9NBLGGH5WV00,Infinitrap : Rehamstered,1100.0,Infinitrap : Rehamstered,339.0,available,https://www.xbox.com/ja-jp/games/store/Infinitrap : Rehamstered/9NBLGGH5WV00,https://www.xbox.com/zh-tw/games/store/Infinitrap : Rehamstered/9NBLGGH5WV00
BNJVXFZPV0T8,The Shadow Warrior Collection,5850.0,The Shadow Warrior Collection,1699.0,available,https://www.xbox.com/ja-jp/games/store/The Shadow Warrior Collection/BNJVXFZPV0T8,https://www.xbox.com/zh-tw/games/store/The Shadow Warrior Collection/BNJVXFZPV0T8
9NCM2KDR2FWX,Tribe: Primitive Builder & Tank Mechanic Simulator,4200.0,Tribe: Primitive Builder & Tank Mechanic Simulator,1219.0,available,https://www.xbox.com/ja-jp/games/store/Tribe: Primitive Builder & Tank Mechanic Simulator/9NCM2KDR2FWX,https://www.xbox.com/zh-tw/games/store/Tribe: Primitive Builder & Tank Mechanic Simulator/9NCM2KDR2FWX
9P0NWXSGNZG0,A Clareira (Xbox One),580.0,A Clareira (Xbox One),169.0,available,https://www.xbox.com/ja-jp/games/store/A Clareira (Xbox One)/9P0NWXSGNZG0,https://www.xbox.com/zh-tw/games/store/A Clareira (Xbox One)/9P0NWXSGNZG0
9PGDBB92B6N2,Guts 'n Grunts,1150.0,Guts 'n Grunts,339.0,available,https://www.xbox.com/ja-jp/games/store/Guts 'n Grunts/9PGDBB92B6N2,https://www.xbox.com/zh-tw/games/store/Guts 'n Grunts/9PGDBB92B6N2
9NVRW2F33BTT,Logic Games Bundle,1400.0,Logic Games Bundle,399.0,available,https://www.xbox.com/ja-jp/games/store/Logic Games Bundle/9NVRW2F33BTT,https://www.xbox.com/zh-tw/games/store/Logic Games Bundle/9NVRW2F33BTT
9NR5H934436J,Solace State,2350.0,Solace State,679.0,available,https://www.xbox.com/ja-jp/games/store/Solace State/9NR5H934436J,https://www.xbox.com/zh-tw/games/store/Solace State/9NR5H934436J
9N3ZR7HSGHZ6,バウムインベーダー,590.0,Cake Invaders,203.0,available,https://www.xbox.com/ja-jp/games/store/バウムインベーダー/9N3ZR7HSGHZ6,https://www.xbox.com/zh-tw/games/store/バウムインベーダー/9N3ZR7HSGHZ6
9NZR1TZV0K1H,Heroes Trials,700.0,Heroes Trials,,region-locked,https://www.xbox.com/ja-jp/games/store/Heroes Trials/9NZR1TZV0K1H,https://www.xbox.com/zh-tw/games/store/Heroes Trials/9NZR1TZV0K1H
9NHH54ZQT38H,Color Water Sort: Complete Edition,1150.0,Color Water Sort: Complete Edition,273.0,available,https://www.xbox.com/ja-jp/games/store/Color Water Sort: Complete Edition/9NHH54ZQT38H,https://www.xbox.com/zh-tw/games/store/Color Water Sort: Complete Edition/9NHH54ZQT38H
9NP2VX69B309,My Universe Collection,5850.0,My Universe Collection,1699.0,available,https://www.xbox.com/ja-jp/games/store/My Universe Collection/9NP2VX69B309,https://www.xbox.com/zh-tw/games/store/My Universe Collection/9NP2VX69B309
9MTFFDMXLTZQ,Ducky Dash,580.0,Ducky Dash,169.0,available,https://www.xbox.com/ja-jp/games/store/Ducky Dash/9MTFFDMXLTZQ,https://www.xbox.com/zh-tw/games/store/Ducky Dash/9MTFFDMXLTZQ
9P0P250QGPL1,GUNBIRD 2,990.0,GUNBIRD 2,339.0,available,https://www.xbox.com/ja-jp/games/store/GUNBIRD 2/9P0P250QGPL1,https://www.xbox.com/zh-tw/games/store/GUNBIRD 2/9P0P250QGPL1
9P95K8K9PG1G,Bullet Trail,230.0,Bullet Trail,69.0,available,https://www.xbox.com/ja-jp/games/store/Bullet Trail/9P95K8K9PG1G,https://www.xbox.com/zh-tw/games/store/Bullet Trail/9P95K8K9PG1G
9MTBW20T45XG,Before Exit : Gas Station + There's a Gun in the Office bundle,2000.0,Before Exit : Gas Station + There's a Gun in the Office bundle,579.0,available,https://www.xbox.com/ja-jp/games/store/Before Exit : Gas Station + There's a Gun in the Office bundle/9MTBW20T45XG,https://www.xbox.com/zh-tw/games/store/Before Exit : Gas Station + There's a Gun in the Office bundle/9MTBW20T45XG
9N04QS268GFH,M.A.C.E. Space Shooter,580.0,M.A.C.E. Space Shooter,169.0,available,https://www.xbox.com/ja-jp/games/store/M.A.C.E. Space Shooter/9N04QS268GFH,https://www.xbox.com/zh-tw/games/store/M.A.C.E. Space Shooter/9N04QS268GFH
9NQKQVRNWNWF,Before I Forget,930.0,Before I Forget,273.0,available,https://www.xbox.com/ja-jp/games/store/Before I Forget/9NQKQVRNWNWF,https://www.xbox.com/zh-tw/games/store/Before I Forget/9NQKQVRNWNWF
9N47P2HHQSNF,Micetopia,500.0,Micetopia,,region-locked,https://www.xbox.com/ja-jp/games/store/Micetopia/9N47P2HHQSNF,https://www.xbox.com/zh-tw/games/store/Micetopia/9N47P2HHQSNF
